,dataset,fold,metrics,name,primary_metric,L2,MSE,MAE,Spearman,Pearson,cell_line
49,expression/pert_prediction_sciplex3_regression,MCF7.3,"{'primary_metric': 'L2', 'L2': 4.878829337152726, 'MSE': 0.0013850132794208149, 'MAE': 0.01806916326963943, 'Spearman': 0.15459773142568226, 'Pearson': 0.1694179977756216}",lasso_baseline_LPM_emb_old,L2,4.878829337152726,0.0013850132794208149,0.01806916326963943,0.15459773142568226,0.1694179977756216,MCF7
50,expression/pert_prediction_sciplex3_regression,K562.3,"{'primary_metric': 'L2', 'L2': 5.437343447228416, 'MSE': 0.0016717117573779618, 'MAE': 0.020891616904694633, 'Spearman': 0.15882878346485668, 'Pearson': 0.18702325272859988}",knn_baseline_LPM_emb_old,L2,5.437343447228416,0.0016717117573779618,0.020891616904694633,0.15882878346485668,0.18702325272859988,K562
51,expression/pert_prediction_sciplex3_regression,A549.3,"{'primary_metric': 'L2', 'L2': 5.814877895527568, 'MSE': 0.0019864729860657893, 'MAE': 0.02166308830225234, 'Spearman': 0.16073497022288277, 'Pearson': 0.18136156932755312}",knn_baseline_LPM_emb_old,L2,5.814877895527568,0.0019864729860657893,0.02166308830225234,0.16073497022288277,0.18136156932755312,A549
52,expression/pert_prediction_sciplex3_regression,MCF7.4,"{'primary_metric': 'L2', 'L2': 8.021227052338606, 'MSE': 0.005390721226150751, 'MAE': 0.028770691188202822, 'Spearman': 0.2256090376362435, 'Pearson': 0.31233799310926263}",knn_baseline_LPM_emb_old,L2,8.021227052338606,0.005390721226150751,0.028770691188202822,0.2256090376362435,0.31233799310926263,MCF7
53,expression/pert_prediction_sciplex3_regression,A549.4,"{'primary_metric': 'L2', 'L2': 7.9633519376214075, 'MSE': 0.004004645633415715, 'MAE': 0.028239989410166397, 'Spearman': 0.22552054977699157, 'Pearson': 0.3233777235931075}",knn_baseline_LPM_emb_old,L2,7.9633519376214075,0.004004645633415715,0.028239989410166397,0.22552054977699157,0.3233777235931075,A549
54,expression/pert_prediction_sciplex3_regression,A549.3,"{'primary_metric': 'L2', 'L2': 5.783233376907198, 'MSE': 0.0019575620428316097, 'MAE': 0.02155809854325039, 'Spearman': 0.1766538507012622, 'Pearson': 0.19782919696741202}",lasso_baseline_LPM_emb_old,L2,5.783233376907198,0.0019575620428316097,0.02155809854325039,0.1766538507012622,0.19782919696741202,A549
55,expression/pert_prediction_sciplex3_regression,K562.3,"{'primary_metric': 'L2', 'L2': 5.398542831282906, 'MSE': 0.001641297602986894, 'MAE': 0.020699010102293285, 'Spearman': 0.18205313315169236, 'Pearson': 0.2140515343815132}",lasso_baseline_LPM_emb_old,L2,5.398542831282906,0.001641297602986894,0.020699010102293285,0.18205313315169236,0.2140515343815132,K562
56,expression/pert_prediction_sciplex3_regression,MCF7.4,"{'primary_metric': 'L2', 'L2': 7.976105445029801, 'MSE': 0.005176757486944728, 'MAE': 0.028899815082823983, 'Spearman': 0.23376746187420225, 'Pearson': 0.3153224177795466}",lasso_baseline_LPM_emb_old,L2,7.976105445029801,0.005176757486944728,0.028899815082823983,0.23376746187420225,0.3153224177795466,MCF7
57,expression/pert_prediction_sciplex3_regression,K562.4,"{'primary_metric': 'L2', 'L2': 6.995905161327425, 'MSE': 0.0031196820213125116, 'MAE': 0.025730162732911264, 'Spearman': 0.20204619148819747, 'Pearson': 0.2796941965941814}",knn_baseline_LPM_emb_old,L2,6.995905161327425,0.0031196820213125116,0.025730162732911264,0.20204619148819747,0.2796941965941814,K562
58,expression/pert_prediction_sciplex3_regression,A549.4,"{'primary_metric': 'L2', 'L2': 7.824523814244727, 'MSE': 0.0037996957233415053, 'MAE': 0.028190938785116505, 'Spearman': 0.2242256892163054, 'Pearson': 0.32849054618396367}",lasso_baseline_LPM_emb_old,L2,7.824523814244727,0.0037996957233415053,0.028190938785116505,0.2242256892163054,0.32849054618396367,A549
