,dataset,fold,metrics,name,primary_metric,L2,MSE,MAE,Spearman,Pearson,cell_line
217,expression/pert_prediction_sciplex3_regression,K562.4,"{'primary_metric': 'L2', 'L2': 7.119365514489678, 'MSE': 0.0032059250659533995, 'MAE': 0.026072402368602345, 'Spearman': 0.19660855669367863, 'Pearson': 0.26034075970914416}",knn_baseline_cats3D,L2,7.119365514489678,0.0032059250659533995,0.026072402368602345,0.19660855669367863,0.26034075970914416,K562
218,expression/pert_prediction_sciplex3_regression,K562.4,"{'primary_metric': 'L2', 'L2': 7.1356968653336095, 'MSE': 0.003217882861505152, 'MAE': 0.0261442440181911, 'Spearman': 0.1972842869275122, 'Pearson': 0.257063814808242}",knn_baseline_avalon,L2,7.1356968653336095,0.003217882861505152,0.0261442440181911,0.1972842869275122,0.257063814808242,K562
219,expression/pert_prediction_sciplex3_regression,K562.4,"{'primary_metric': 'L2', 'L2': 6.9709296324902, 'MSE': 0.003007498791804929, 'MAE': 0.025766823121524587, 'Spearman': 0.2161420913131685, 'Pearson': 0.29180341453922426}",knn_baseline_chatgpt,L2,6.9709296324902,0.003007498791804929,0.025766823121524587,0.2161420913131685,0.29180341453922426,K562
220,expression/pert_prediction_sciplex3_regression,K562.4,"{'primary_metric': 'L2', 'L2': 7.037385579639251, 'MSE': 0.003140230498444944, 'MAE': 0.025977067756644084, 'Spearman': 0.1953542007474197, 'Pearson': 0.27565352999960646}",knn_baseline_maccs,L2,7.037385579639251,0.003140230498444944,0.025977067756644084,0.1953542007474197,0.27565352999960646,K562
221,expression/pert_prediction_sciplex3_regression,K562.4,"{'primary_metric': 'L2', 'L2': 6.994480602223265, 'MSE': 0.003098793683358646, 'MAE': 0.025760140307651832, 'Spearman': 0.19257340412303345, 'Pearson': 0.26757943828620173}",knn_baseline_erg,L2,6.994480602223265,0.003098793683358646,0.025760140307651832,0.19257340412303345,0.26757943828620173,K562
222,expression/pert_prediction_sciplex3_regression,K562.4,"{'primary_metric': 'L2', 'L2': 7.144068672664793, 'MSE': 0.003224560646542254, 'MAE': 0.026201415598619465, 'Spearman': 0.19240692961564823, 'Pearson': 0.2535886844644237}",knn_baseline_topological,L2,7.144068672664793,0.003224560646542254,0.026201415598619465,0.19240692961564823,0.2535886844644237,K562
223,expression/pert_prediction_sciplex3_regression,K562.4,"{'primary_metric': 'L2', 'L2': 7.1502962585923155, 'MSE': 0.003229291603261949, 'MAE': 0.026218726588880553, 'Spearman': 0.19010448455173945, 'Pearson': 0.24965434851183194}",knn_baseline_fcfp,L2,7.1502962585923155,0.003229291603261949,0.026218726588880553,0.19010448455173945,0.24965434851183194,K562
224,expression/pert_prediction_sciplex3_regression,K562.4,"{'primary_metric': 'L2', 'L2': 7.142684505824609, 'MSE': 0.003225246135106432, 'MAE': 0.026200773150168475, 'Spearman': 0.19177978619492753, 'Pearson': 0.25165362189983087}",knn_baseline_secfp,L2,7.142684505824609,0.003225246135106432,0.026200773150168475,0.19177978619492753,0.25165362189983087,K562
225,expression/pert_prediction_sciplex3_regression,A549.0,"{'primary_metric': 'L2', 'L2': 8.067987206895985, 'MSE': 0.004582722181886817, 'MAE': 0.028166794309013077, 'Spearman': nan, 'Pearson': nan}",no change baseline,L2,8.067987206895985,0.004582722181886817,0.028166794309013077,,,A549
226,expression/pert_prediction_sciplex3_regression,K562.0,"{'primary_metric': 'L2', 'L2': 7.6962857185929225, 'MSE': 0.0037964730894247305, 'MAE': 0.027986901594902674, 'Spearman': nan, 'Pearson': nan}",no change baseline,L2,7.6962857185929225,0.0037964730894247305,0.027986901594902674,,,K562
227,expression/pert_prediction_sciplex3_regression,MCF7.1,"{'primary_metric': 'L2', 'L2': 7.720684248607845, 'MSE': 0.0048336649119461, 'MAE': 0.025951370716882128, 'Spearman': nan, 'Pearson': nan}",no change baseline,L2,7.720684248607845,0.0048336649119461,0.025951370716882128,,,MCF7
228,expression/pert_prediction_sciplex3_regression,MCF7.0,"{'primary_metric': 'L2', 'L2': 7.828168732851589, 'MSE': 0.004905846907245118, 'MAE': 0.026895843501059908, 'Spearman': nan, 'Pearson': nan}",no change baseline,L2,7.828168732851589,0.004905846907245118,0.026895843501059908,,,MCF7
229,expression/pert_prediction_sciplex3_regression,A549.0,"{'primary_metric': 'L2', 'L2': 7.714626562005758, 'MSE': 0.004071994091058118, 'MAE': 0.027276959747110474, 'Spearman': 0.24085936152836435, 'Pearson': 0.32573870924483367}",context mean baseline,L2,7.714626562005758,0.004071994091058118,0.027276959747110474,0.24085936152836435,0.32573870924483367,A549
230,expression/pert_prediction_sciplex3_regression,MCF7.0,"{'primary_metric': 'L2', 'L2': 7.5693844962086425, 'MSE': 0.004226206713400585, 'MAE': 0.025934271611603842, 'Spearman': 0.2664941208132526, 'Pearson': 0.3279613707405533}",context mean baseline,L2,7.5693844962086425,0.004226206713400585,0.025934271611603842,0.2664941208132526,0.3279613707405533,MCF7
231,expression/pert_prediction_sciplex3_regression,MCF7.1,"{'primary_metric': 'L2', 'L2': 7.520308611697615, 'MSE': 0.004239846847972113, 'MAE': 0.02522466007048289, 'Spearman': 0.2501283593657796, 'Pearson': 0.3149570514988833}",context mean baseline,L2,7.520308611697615,0.004239846847972113,0.02522466007048289,0.2501283593657796,0.3149570514988833,MCF7
232,expression/pert_prediction_sciplex3_regression,K562.0,"{'primary_metric': 'L2', 'L2': 7.30803397206998, 'MSE': 0.003334669873672696, 'MAE': 0.026968405154649717, 'Spearman': 0.24271689138921013, 'Pearson': 0.33920084961711716}",context mean baseline,L2,7.30803397206998,0.003334669873672696,0.026968405154649717,0.24271689138921013,0.33920084961711716,K562
233,expression/pert_prediction_sciplex3_regression,A549.1,"{'primary_metric': 'L2', 'L2': 8.25444615585462, 'MSE': 0.004745789739143381, 'MAE': 0.028512594775099702, 'Spearman': nan, 'Pearson': nan}",no change baseline,L2,8.25444615585462,0.004745789739143381,0.028512594775099702,,,A549
234,expression/pert_prediction_sciplex3_regression,K562.1,"{'primary_metric': 'L2', 'L2': 7.93751284327041, 'MSE': 0.0039495190702370985, 'MAE': 0.028543493704429455, 'Spearman': nan, 'Pearson': nan}",no change baseline,L2,7.93751284327041,0.0039495190702370985,0.028543493704429455,,,K562
235,expression/pert_prediction_sciplex3_regression,K562.1,"{'primary_metric': 'L2', 'L2': 7.604741121682281, 'MSE': 0.003527534958909278, 'MAE': 0.027708967181047522, 'Spearman': 0.2210367832089618, 'Pearson': 0.3071395144186496}",context mean baseline,L2,7.604741121682281,0.003527534958909278,0.027708967181047522,0.2210367832089618,0.3071395144186496,K562
236,expression/pert_prediction_sciplex3_regression,MCF7.2,"{'primary_metric': 'L2', 'L2': 6.173307183954073, 'MSE': 0.003137981356634466, 'MAE': 0.02218623172395712, 'Spearman': nan, 'Pearson': nan}",no change baseline,L2,6.173307183954073,0.003137981356634466,0.02218623172395712,,,MCF7
237,expression/pert_prediction_sciplex3_regression,A549.1,"{'primary_metric': 'L2', 'L2': 7.938179359655312, 'MSE': 0.004250959133845724, 'MAE': 0.027729483233757013, 'Spearman': 0.2275330207404538, 'Pearson': 0.30846825031988534}",context mean baseline,L2,7.938179359655312,0.004250959133845724,0.027729483233757013,0.2275330207404538,0.30846825031988534,A549
