,dataset,fold,metrics,name,roc_auc,average_precision,f1_score,recall,precision,f1_classwise,f1_score_nans_are_zeros,primary_metric,cell_line,quantile
6075,expression/pert_prediction_tahoe_deg,CVCL_0023.0,"{'roc_auc': 0.2833341658115387, 'average_precision': 0.6078898310661316, 'f1_score': 0.5784497261047363, 'recall': 0.6078898310661316, 'precision': 0.5594580173492432, 'primary_metric': 'f1_score'}",no_change,0.2833341658115387,0.6078898310661316,0.5784497261047363,0.6078898310661316,0.5594580173492432,,,f1_score,CVCL_0023,
6076,expression/pert_prediction_tahoe_deg,CVCL_0023.0,"{'roc_auc': 0.2833341658115387, 'average_precision': 0.6078898310661316, 'f1_score': 0.5787529349327087, 'recall': 0.6078898310661316, 'precision': 0.5597655177116394, 'primary_metric': 'f1_score'}",most_frequent,0.2833341658115387,0.6078898310661316,0.5787529349327087,0.6078898310661316,0.5597655177116394,,,f1_score,CVCL_0023,
6077,expression/pert_prediction_tahoe_deg,CVCL_0023.0,"{'roc_auc': 0.2833341658115387, 'average_precision': 0.6078898310661316, 'f1_score': 0.5787529349327087, 'recall': 0.6078898310661316, 'precision': 0.5597655177116394, 'primary_metric': 'f1_score'}",prior,0.2833341658115387,0.6078898310661316,0.5787529349327087,0.6078898310661316,0.5597655177116394,,,f1_score,CVCL_0023,
6078,expression/pert_prediction_tahoe_deg,CVCL_0023.3,"{'roc_auc': 0.31086257100105286, 'average_precision': 0.569903552532196, 'f1_score': 0.5320603251457214, 'recall': 0.569903552532196, 'precision': 0.5086486339569092, 'primary_metric': 'f1_score'}",most_frequent,0.31086257100105286,0.569903552532196,0.5320603251457214,0.569903552532196,0.5086486339569092,,,f1_score,CVCL_0023,
6079,expression/pert_prediction_tahoe_deg,CVCL_0023.3,"{'roc_auc': 0.31086257100105286, 'average_precision': 0.569903552532196, 'f1_score': 0.5320603251457214, 'recall': 0.569903552532196, 'precision': 0.5086486339569092, 'primary_metric': 'f1_score'}",prior,0.31086257100105286,0.569903552532196,0.5320603251457214,0.569903552532196,0.5086486339569092,,,f1_score,CVCL_0023,
6080,expression/pert_prediction_tahoe_deg,CVCL_0023.3,"{'roc_auc': 0.31086257100105286, 'average_precision': 0.569903552532196, 'f1_score': 0.5301063060760498, 'recall': 0.569903552532196, 'precision': 0.5067209005355835, 'primary_metric': 'f1_score'}",no_change,0.31086257100105286,0.569903552532196,0.5301063060760498,0.569903552532196,0.5067209005355835,,,f1_score,CVCL_0023,
6081,expression/pert_prediction_tahoe_deg,CVCL_0028.0,"{'roc_auc': 0.10977914184331894, 'average_precision': 0.8400795459747314, 'f1_score': 0.8360815048217773, 'recall': 0.8400795459747314, 'precision': 0.8324636816978455, 'primary_metric': 'f1_score'}",no_change,0.10977914184331894,0.8400795459747314,0.8360815048217773,0.8400795459747314,0.8324636816978455,,,f1_score,CVCL_0028,
6082,expression/pert_prediction_tahoe_deg,CVCL_0028.0,"{'roc_auc': 0.10977914184331894, 'average_precision': 0.8400795459747314, 'f1_score': 0.8360815048217773, 'recall': 0.8400795459747314, 'precision': 0.8324636816978455, 'primary_metric': 'f1_score'}",prior,0.10977914184331894,0.8400795459747314,0.8360815048217773,0.8400795459747314,0.8324636816978455,,,f1_score,CVCL_0028,
6083,expression/pert_prediction_tahoe_deg,CVCL_0028.0,"{'roc_auc': 0.10977914184331894, 'average_precision': 0.8400795459747314, 'f1_score': 0.8360815048217773, 'recall': 0.8400795459747314, 'precision': 0.8324636816978455, 'primary_metric': 'f1_score'}",most_frequent,0.10977914184331894,0.8400795459747314,0.8360815048217773,0.8400795459747314,0.8324636816978455,,,f1_score,CVCL_0028,
6084,expression/pert_prediction_tahoe_deg,CVCL_0028.3,"{'roc_auc': 0.14002440869808197, 'average_precision': 0.7964421510696411, 'f1_score': 0.790408194065094, 'recall': 0.7964421510696411, 'precision': 0.7850713133811951, 'primary_metric': 'f1_score'}",no_change,0.14002440869808197,0.7964421510696411,0.790408194065094,0.7964421510696411,0.7850713133811951,,,f1_score,CVCL_0028,
6085,expression/pert_prediction_tahoe_deg,CVCL_0028.3,"{'roc_auc': 0.14002440869808197, 'average_precision': 0.7964421510696411, 'f1_score': 0.790408194065094, 'recall': 0.7964421510696411, 'precision': 0.7850713133811951, 'primary_metric': 'f1_score'}",prior,0.14002440869808197,0.7964421510696411,0.790408194065094,0.7964421510696411,0.7850713133811951,,,f1_score,CVCL_0028,
6086,expression/pert_prediction_tahoe_deg,CVCL_0028.3,"{'roc_auc': 0.14002440869808197, 'average_precision': 0.7964421510696411, 'f1_score': 0.790408194065094, 'recall': 0.7964421510696411, 'precision': 0.7850713133811951, 'primary_metric': 'f1_score'}",most_frequent,0.14002440869808197,0.7964421510696411,0.790408194065094,0.7964421510696411,0.7850713133811951,,,f1_score,CVCL_0028,
6087,expression/pert_prediction_tahoe_deg,CVCL_0069.0,"{'roc_auc': 0.2606794834136963, 'average_precision': 0.6343732476234436, 'f1_score': 0.6169079542160034, 'recall': 0.6343732476234436, 'precision': 0.6035040616989136, 'primary_metric': 'f1_score'}",no_change,0.2606794834136963,0.6343732476234436,0.6169079542160034,0.6343732476234436,0.6035040616989136,,,f1_score,CVCL_0069,
